value,id,order
スポーツ健康学専攻,3590,3590
連帯社会インスティテュート,3591,3591
総合理工学インスティテュート,3592,3592
総合薬科学専攻,3593,3593
日本・東アジア文化学科,3594,3594
経済・経営・ファイナンス専攻,3595,3595
欧米文化専攻,3596,3596
音楽総合学科,3597,3597
演奏学科,3598,3598
デザイン情報学科,3599,3599
基礎デザイン学科,3600,3600
空間演出デザイン学科,3601,3601
視覚伝達デザイン学科,3602,3602
日本画学科,3603,3603
油絵学科,3604,3604
クリエイティブイノベーション学科,3605,3605
造形構想専攻,3606,3606
地域行政学科,3607,3607
電気電子生命学科,3608,3608
食料環境政策学科,3609,3609
教養デザイン専攻,3610,3610
情報コミュニケーション学専攻,3611,3611
文芸メディア専攻,3612,3612
臨床人間学専攻,3613,3613
演劇学専攻,3614,3614
建築・都市学専攻,3615,3615
グローバル・ビジネス専攻,3616,3616
現象数理学専攻,3617,3617
先端メディアサイエンス専攻,3618,3618
ネットワークデザイン専攻,3619,3619
ガバナンス専攻,3620,3620
情報コミュニケーション学科,3621,3621
現象数理学科,3622,3622
先端メディアサイエンス学科,3623,3623
ネットワークデザイン学科,3624,3624
グローバル・ガバナンス専攻,3625,3625
グローバル法学科,3626,3626
消費情報環境法学科,3627,3627
国際キャリア学科,3628,3628
教育発達学専攻,3629,3629
法と経営学専攻,3630,3630
生命創薬科学専攻,3631,3631
福祉実践学科,3632,3632
教育学科　特別支援教員コース,3633,3633
教育学科　小学校教員コース,3634,3634
教育学科　子ども臨床コース,3635,3635
教育学科　教科専門コース,3636,3636
総合理工学科　物理学コース,3637,3637
総合理工学科　電気工学コース,3638,3638
総合理工学科　機械工学コース,3639,3639
総合理工学科　化学・生命科学コース,3640,3640
総合理工学科　フレキシブル,3641,3641
総合理工学科　物理学系,3642,3642
総合理工学科　生命科学・化学系,3643,3643
総合理工学科　建築学系,3644,3644
総合理工学科　機械工学系,3645,3645
総合理工学科　環境科学系,3646,3646
総合理工学科　電気電子工学系,3647,3647
建築・建設工学専攻,3648,3648
国際ビジネス法学科,3649,3649
経済政策学科,3650,3650
キリスト教学科,3651,3651
スポーツウエルネス学科,3652,3652
福祉学科,3653,3653
国際経営学専攻,3654,3654
キリスト教学専攻,3655,3655
超域文化学専攻,3656,3656
比較文明学専攻,3657,3657
比較組織ネットワーク学専攻,3658,3658
コミュニティ福祉学専攻,3659,3659
異文化コミュニケーション専攻,3660,3660
映像身体学科,3661,3661
映像身体学専攻,3662,3662
人工知能科学専攻,3663,3663
スポーツウエルネス学専攻,3664,3664
子ども教育福祉学科,3665,3665
宗学科,3666,3666
教育福祉学専攻,3667,3667
対人・社会心理学専攻,3668,3668
応用心理学専攻,3669,3669
地理空間システム学専攻,3670,3670
対人・社会心理学科,3671,3671
総合文化学科,3672,3672
身体環境共生学科,3673,3673
心理教育学科　子ども教育専修,3674,3674
心理教育学科　心理学専修,3675,3675
社会科学科,3676,3676
人間環境科学科,3677,3677
健康福祉科学科,3678,3678
人間情報科学科,3679,3679
複合文化学科,3680,3680
英語英文学科,3681,3681
社会科,3682,3682
教育基礎学専攻,3683,3683
教科教育学専攻,3684,3684
国語教育専攻,3685,3685
社会科教育専攻,3686,3686
数学教育専攻,3687,3687
国際コミュニケーション研究専攻,3688,3688
政策科学論専攻,3689,3689
地球社会論専攻,3690,3690
公共経営専攻,3691,3691
先端法学専攻,3692,3692
基礎法学専攻,3693,3693
情報生産システム工学専攻,3694,3694
会計専攻,3695,3695
応用数理学科,3696,3696
機械科学・航空学科,3697,3697
表現工学科,3698,3698
電子物理システム学科,3699,3699
機械科学・航空宇宙学科,3700,3700
化学・生命化学科,3701,3701
電気・情報生命工学科,3702,3702
総合機械工学科,3703,3703
環境資源工学科,3704,3704
数学応用数理専攻,3705,3705
電子光システム学専攻,3706,3706
表現工学専攻,3707,3707
情報理工・情報通信専攻,3708,3708
電子物理システム学専攻,3709,3709
機械科学・航空宇宙専攻,3710,3710
総合機械工学専攻,3711,3711
地球・環境資源理工学専攻,3712,3712
知財・産業社会政策領域,3713,3713
国際文化領域,3714,3714
経営デザイン専攻,3715,3715
社会文化領域,3716,3716
化学・生命化学専攻,3717,3717
共同先端生命医科学専攻,3718,3718
共同原子力専攻,3719,3719
先進理工学専攻,3720,3720
物理学及応用物理学専攻,3721,3721
ナノ理工学専攻,3722,3722
電気・情報生命専攻,3723,3723
環境・エネルギー専攻,3724,3724
動物応用科学科,3725,3725
環境保健科学専攻,3726,3726
動物応用科学専攻,3727,3727
国際文化交流学科,3728,3728
計算機科学科,3729,3729
先端情報領域プログラム,3730,3730
理学科　数学コース,3731,3731
総合理学プログラム,3732,3732
数理・物理学科,3733,3733
理学科　地球環境科学コース,3734,3734
理学科　物理コース,3735,3735
理学科　総合理学コース,3736,3736
理学科　生物コース,3737,3737
情報システム創成学科,3738,3738
総合工学プログラム,3739,3739
物質生命化学科,3740,3740
欧米言語文化専攻,3741,3741
国際経営専攻,3742,3742
歴史民俗学科,3743,3743
歴史民俗資料学専攻,3744,3744
情報ネットワーク・コミュニケーション学科,3745,3745
ホームエレクトロニクス開発学科,3746,3746
自動車システム開発工学科,3747,3747
ロボット・メカトロニクスシステム専攻,3748,3748
応用化学・バイオサイエンス専攻,3749,3749
応用バイオ科学科,3750,3750
理工学科　表面工学コース,3751,3751
理工学科　健康科学・テクノロジーコース,3752,3752
理工学科　数理・物理コース,3753,3753
理工学科　ロボティクスコース,3754,3754
理工学科　健康・スポーツ計測コース,3755,3755
理工学科　電気・電子コース,3756,3756
理工学科　生命科学コース,3757,3757
理工学科　自動車コース,3758,3758
理工学科　情報ネット・メディアコース,3759,3759
理工学科　総合機械コース,3760,3760
理工学科　土木・都市防災コース,3761,3761
理工学科　先進機械コース,3762,3762
物質生命科学専攻,3763,3763
比較日本文化専攻,3764,3764
建築・環境学科,3765,3765
共生デザイン学科,3766,3766
コンピュータ応用学科,3767,3767
総合デザイン学科,3768,3768
音楽芸術表現学科,3769,3769
音楽芸術運営学科,3770,3770
音楽芸術運営専攻,3771,3771
音楽芸術表現専攻,3772,3772
ドキュメンテーション学科,3773,3773
文化財学科,3774,3774
ドキュメンテーション専攻,3775,3775
文化財学専攻,3776,3776
生命医工学科,3777,3777
スポーツ教育学科,3778,3778
情報・機械工学専攻,3779,3779
医用工学専攻,3780,3780
スポーツテクノロジー学科,3781,3781
スポーツ健康政策学科,3782,3782
ゲーム学科,3783,3783
インタラクティブメディア学科,3784,3784
マンガ学科,3785,3785
アニメーション学科,3786,3786
電子機械学科,3787,3787
メディア画像学科,3788,3788
工学科　情報コース,3789,3789
工学科　建築コース,3790,3790
工学科　電気電子コース,3791,3791
工学科　化学・材料コース,3792,3792
工学科　機械コース,3793,3793
メディアアート専攻,3794,3794
建築学・風工学専攻,3795,3795
工学専攻　建築学・風工学,3796,3796
工学専攻　機械工学,3797,3797
工学専攻　情報工学,3798,3798
工学専攻　電気電子工学,3799,3799
工学専攻　化学・材料工学,3800,3800
メディア工学専攻,3801,3801
観光マネジメント学科,3802,3802
共生社会学科,3803,3803
視覚デザイン学科,3804,3804
美術・工芸学科,3805,3805
文化経済学科,3806,3806
経済分析・ビジネス専攻,3807,3807
生命産業ビジネス学科,3808,3808
生命産業創造学科,3809,3809
応用生命科学専攻　薬科学コース,3810,3810
応用生命科学専攻　応用生命科学コース,3811,3811
子ども育成学科,3812,3812
こども学科,3813,3813
スポーツ学科,3814,3814
航空システム工学科,3815,3815
環境土木工学科,3816,3816
応用バイオ学科,3817,3817
高信頼ものづくり専攻,3818,3818
バイオ・化学専攻,3819,3819
ビジネスアーキテクト専攻,3820,3820
システム設計工学専攻,3821,3821
環境土木工学専攻,3822,3822
心理科学科,3823,3823
イノベーションマネジメント専攻,3824,3824
マネジメント学科,3825,3825
国際マネジメント学科,3826,3826
環境・食品科学科,3827,3827
環境食品応用化学科,3828,3828
建築土木工学科,3829,3829
原子力技術応用工学科,3830,3830
応用理工学専攻,3831,3831
社会システム学専攻,3832,3832
こども学科　幼稚園教諭・保育士コース,3833,3833
こども学科　小学校・幼稚園教諭コース,3834,3834
アニマルサイエンス専攻,3835,3835
環境マテリアル専攻,3836,3836
自然環境学科,3837,3837
アニマルサイエンス学科,3838,3838
国際リベラルアーツ学科,3839,3839
社会福祉学科　発達支援コース,3840,3840
社会福祉学科　子ども家庭福祉コース,3841,3841
社会福祉学科　福祉心理コース,3842,3842
社会福祉学科　精神保健福祉士コース,3843,3843
社会福祉学科　特別支援教育コース,3844,3844
企業情報学科,3845,3845
発達支援学専攻,3846,3846
環境ツーリズム学科,3847,3847
スポーツ経営学科,3848,3848
経済情報学科,3849,3849
学校教育課程　保育専修,3850,3850
学校教育課程　体育専修,3851,3851
学校教育課程　音楽専修,3852,3852
学校教育課程　社会専修,3853,3853
学校教育課程　英語専修,3854,3854
学校教育課程　数学専修,3855,3855
学校教育課程　理科専修,3856,3856
学校教育課程　国語専修,3857,3857
学校教育課程　特別支援教育専修,3858,3858
学校教育課程　学校心理専修,3859,3859
経済情報専攻,3860,3860
国際教育文化専攻,3861,3861
国際地域文化専攻,3862,3862
心理経営学科,3863,3863
コンピュータシステム学科,3864,3864
物質生命科学科,3865,3865
歴史地理学科,3866,3866
現代中国学科,3867,3867
中国研究専攻,3868,3868
現代社会法学科,3869,3869
現代企業学科,3870,3870
グローバル英語学科,3871,3871
宗教文化学科,3872,3872
歯科基礎系専攻,3873,3873
歯科臨床系専攻,3874,3874
宗教学仏教学専攻,3875,3875
英語圏文化専攻,3876,3876
家政学科　こどもの生活専攻,3877,3877
家政学科　家政学専攻,3878,3878
家政学科　管理栄養士専攻,3879,3879
こどもの生活学科,3880,3880
ライフスタイル学科,3881,3881
現代マネジメント学科,3882,3882
機械学科,3883,3883
電気学科,3884,3884
生産・建設工学専攻,3885,3885
電気・材料工学専攻,3886,3886
経営情報科学専攻,3887,3887
スマートデザイン学科,3888,3888
心身健康科学科,3889,3889
心身健康科学専攻,3890,3890
言語表現学科,3891,3891
メディア工学科,3892,3892
競技スポーツ科学科,3893,3893
